store_name,rating,review,reviewer_name
Duveroglu,4,i eat it by putting adana kebab in between the lahmacun. legend is delicious; try it!,Ali Tavus
Duveroglu,5,service is good. lahmacun was delicious.,Talip Tarhan
Rumeli Iskembecisi,5,"service, respect, taste literally 10 10.",Ozgur Akbiyik
Rumeli Iskembecisi,4,definitely a good tripe soup; but i've had much better ones. very clean place; prices are a bit expensive.,Kaan Dogu
Rumeli Iskembecisi,3,in terms of taste; i can't say it's too good because we drink much better ones. as a business performance; even bread is sold for money alongside soup.,Mehmet Durmaz
Rumeli Iskembecisi,3,portion is enough; taste is average; but unfortunately there is no hygiene. we sat in the garden but there was a heavy smell in the environment.,Buket Aydin
Rumeli Iskembecisi,4,i found the trotter soup i was looking for; it was very nice; thank you. employees are not friendly.,Efe Arslan
Rumeli Iskembecisi,5,the trotter soup i drank here is among the top 3 soups i've had in my life. the food of the place is very delicious; the service is impeccable.,Abu Ahmet
Rumeli Iskembecisi,5,the taste is excellent; the portion size is good; the price is a bit expensive.,Emre Yildirim
Rumeli Iskembecisi,4,the business demands money from everything; no treats!,Rahmi Aydin
Rumeli Iskembecisi,4,ankara's oldest and most beautiful soup restourant. soups with very good hygiene can be eaten and drunk with peace of mind. service is fast. prices are a little high.,Ozcan Oner
Rumeli Iskembecisi,4,clean and decent place. i think it would be better if the soup was hot and fresh if there were bread facilities that came with it.,Serdar Sezgin
Ege Vera,3,the environment is clean and nice. the taste of the food was not bad either.,Enis Kurtlu
Ege Vera,5,i tried almost all of the dishes and they are very delicious; but the mushroom saute was a little oily; other than that; everything was delicious and good.. the staff were friendly and very kind.,Barbaros Uzun
Ege Vera,3,the service is good; the employees are concerned and smiling. food is fresh delicious. i didn't like the lahmacun very much.,Seda Aksu
Ege Vera,5,portions are big. the flavors are nice. service is fast. prices are normal. i recommend.,Fatih Tuysuz
Ege Vera,4,a successful business. it's pretty good in food. prices could be a little more reasonable.,Mehmet Eser
Ege Vera,5,the ingredients used in the dishes were of very high quality. really clean; decent and beautiful place.,Saliha Senyildiz
Ege Vera,4,the prices are reasonable and the food is delicious... the service staff is very caring and attentive...,Mavise Dundar
Ege Vera,1,don't be fooled by the menus seen in the pictures. it seems less and smaller. i did not like the business; i do not recommend.,Tahir Gunal
Ege Vera,5,covered doner kebab pita is also really delicious in lahmacun with cubed cheddar... the attention and care of the employees is extraordinary.,Fuat Kaynak
Ege Vera,5,a delicious and clean place.,Ismail Susuz
Ege Vera,1,reviews are misleading; i definitely do not recommend. too bad.,Mehmet Hakim
Antakya Mutfagi,5,meals were prepared neatly and cleanly. it was a pleasant dining experience in a decent place. thank you very much.,Fatih Arslan
Antakya Mutfagi,5,the appetizer plates were very nice; we were very pleased that we went. we ordered 6 types of appetizers; lahmacun and stuffed meatballs. for dessert; we ordered burma kadayif and künefe.,Buket Ozkan
Antakya Mutfagi,3,the taste of the food was good; but the prices were high according to the portion. waiters tend to take the plate as soon as they eat; so people cannot reach the satisfaction of eating.,Guven Serengil
Antakya Mutfagi,4,i ate lahmacun; so it was good.,Serkan Ozdemir
Antakya Mutfagi,4,the service is fast; the employees know the region and the cuisine well. their lahmacun is very small in portion; the size of a hazelnut lahmacun.,Cagdas Karsan
Antakya Mutfagi,5,thank you very much for bringing the flavors of antakya here.,Ali Erdogan
Antakya Mutfagi,5,nice atmosphere!,Erdan Acikgoz
Antakya Mutfagi,5,the prices are reasonable; the employees are concerned and polite; the flavors are good.,Mihriban Ozgur
Antakya Mutfagi,4,appetizers were good. the size of the lahmacun was good; even though i ordered spicy; it came painless.,Jason Pietroski
Antakya Mutfagi,4,great dishes!!,Alp Oguz
Antakya Mutfagi,5,i tried it today. it was a place that i really liked. the appetizers were very good; i got the minced meat kebab; it was very successful. staff was very attentive and service was fast.,Selim Yilmaz
Mevlana Lokantasi,3,there were burnt livers on the liver skewers; and there were uncooked parts in the chops. good overall taste. tripe soup is delicious.,Hasan Eryigit
Mevlana Lokantasi,4,it is a historical place. it is one of the oldest and well-known businesses in antalya. there are delicious soups; home cooked meals; pita kebabs and doner kebabs. prices are a little expensive.,Ozgur Gulmez
Mevlana Lokantasi,3,we went for the tripe soup. i do not recommend; i did not like it; i ate better.,Ceyhun Yuce
Mevlana Lokantasi,1,the lack of tea in such a high quality and crowded place is a big shortcoming. waiters didn't care about us.,Elif Boztas
Mevlana Lokantasi,4,we can say that trotter soup is good. rotary medium. inside the restaurant it was very quiet. the staff is fast.,Sevgi Kaya
Mevlana Lokantasi,5,the ambiance is large and airy. the waiters are attentive and the service is fast. the tomato paste goes well with the trotter. the price is very reasonable.,Kubilay Ersoy
Mevlana Lokantasi,4,a nice cozy place. it is easily accessible from all parts of the city. it is very interesting that the restaurant does not have a menu.,Hakan Tutas
Mevlana Lokantasi,5,perfect taste; same taste same taste every time i go. it's just that it's very busy; so the employees can't care much and the tea service is closed during the busy time.,Alexandra Wedl
Mevlana Lokantasi,4,good place. meals were good. service is also good. there is parking in front for cars.,Janna Asueva
Mevlana Lokantasi,1,very bad business. we were removed from the table because it was time for iftar.,Sevgi Karaduman
Mevlana Lokantasi,5,thank you for amazing dishes.,Eslem Tural
Balikci Tanju,1,the fish served to me was almost raw; i couldn't eat it. a place that does not care about customer satisfaction.,Erhan Ozaydin
Balikci Tanju,1,i only liked the soup in the place; the fish it was very tasteless and unsalted. we ate fish bread and the bread was full of lettuce.,Kerim Tarantas
Balikci Tanju,5,a decent place. you can eat as a family. you can eat many kinds of fish as grilled; fried or stewed.,Volkan Aktas
Balikci Tanju,4,prices are not expensive; mersin is a place where you can eat fish comfortably in the city; i recommend the fish soup.,Orhan Comert
Balikci Tanju,4,ambiance is a little bit old; but it is okay.,Murat Yilmaz
Balikci Tanju,3,the employees are uneducated and sullen. fish bread is not good; but fish soup is good. you can go to the restaurant for fish soup.,Sercan Kuscu
Balikci Tanju,5,great place and fish; thanks to the amazing chefs,Muhsin Cakir
Balikci Tanju,5,nice fish place; beware of the cats though.,Melih Karaca
Balikci Tanju,2,the toilets were very dirty; other than that the food was good.,Hasan Hasanoglu
Balikci Tanju,5,i like fishes especially in this restourant. i ate sea bass and it was great.,Ufuk Balci
Balikci Tanju,3,food was good; delicious. including soup. but there was hair in the salad.,Tarek Diab
Yesemek,5,i tried mumbar and stuffed meatballs; their taste was legendary. the environment of the shop was wonderful; the attention of the staff to the customers was good.,Talha Nair
Yesemek,5,everything was amazing; thank you yesemek! i ate yuvarlama and mumbar.,Soner Ceylan
Yesemek,5,as someone who tasted gaziantep cuisine for the first time; i can say that i was amazed. we ordered 2 different trays in order to taste all their local dishes. one had soups and the other had appetizers. the flavors are delicious. it is definitely my recommendation.,Feyza Kircicek
Yesemek,5,expensive but it is does not matter; flavors was amazing!,Simge Baski
Yesemek,4,i had a nice dining experience. i tasted the local flavors of gaziantep; they were good.,Berrak Kaymak
Yesemek,1,"the place is nice; mumbar was smelling bad and the stone came out, i didn't eat it. the mince in the icli kofte was bad; sour. it's also an expensive restaurant.",Berna Sevildi
Yesemek,5,they have very good soups and appetizers; including beyran. everything was fantastic. oh my god gaziantep!,Berkay Karabulut
Yesemek,5,customer care is very good. we ordered the tasting plates and each one was excellent flavors.,Sude Altunbas
Yesemek,5,it's a great place in terms of taste. the service is fast and the waiters are friendly. it's a bit expensive in terms of price; but you should definitely come and taste these flavors.,Gul Topcuoglu
Yesemek,4,the food was delicious but not as exaggerated in other reviews or did not appeal to my taste. the environment is quite nice. the place was noisy because it was crowded.,Zeynep Aktop
Yesemek,5,menu was like that; recommend.,Irem Kayaguc
Umut Pide,1,the attitude of the waiters towards the customer was cold.,Engin Demirci
Umut Pide,5,service was nice; i've tried everything on the menu over time and it's all very good. prices are very cheap; you should definitely come.,Metin Elmaci
Umut Pide,4,soup and tenderloin were delicious. staff involved. prices are reasonable.,Sibel Solenci
Umut Pide,5,excellent food and ambiance.,Hulya Kadir
Umut Pide,5,soups and pitas are incredibly delicious and the portions are hearty. the staff is very caring and smiling. prices are reasonable.,Gulistan Avci
Umut Pide,3,waiters didn't pay attention to me.,Tufan Ulu
Umut Pide,4,friendly waiters; nice service and delicious food. in addition; the price is also affordable.,Fatih Cakir
Umut Pide,3,i can not say foods are bad but quality of foods can improve. service is slow.,Hayati Kurukum
Umut Pide,5,everything was delicious. business personnel were also friendly.,Gulay Elveren
Umut Pide,4,i used to come to this restaurant a lot. the flavors used to be better. i think the chef has changed.,Mehmet Ergun
Sema Gozleme,5,we ordered the village breakfast for 2 people. the ones that came were quite enough and delicious. also; the ravioli was very good.,Melike Selvi
Sema Gozleme,3,bazlama and menemen were delicious. the place was not clean so i did not have a pleasant dining experience.,Beyza Eren
Sema Gozleme,5,the most delicious and sincere place to eat in fethiye. a small family restaurant. i especially liked the veggie pancakes. i strongly recommend.,Hanifi Cetin
Sema Gozleme,3,delicious foods. i think place has to more cleaner.,Michael Backy
Sema Gozleme,4,menemen is delicious. homemade jams are very good. vegetables were not very fresh.,Ugur Ev
Sema Gozleme,2,it does not bad. the best part was if the price wasn't affordable.,Meliksah Gokmen
